SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,K2O,NA2O,P2O5,H20,F,CL,NIO,CUO,COO,ZNO,PBO,S,ZRO2,AS,MINERAL,GROUP
0.23,0.05,0.0,0.04,6.91,32.35,11.32,1.71,0.44,0.04,0.0,0.0,0.16,0.04,0.03,0.0,0.0,0.06,0.0,0.6,0.02,0.0,CALCITE,CARBONATE
0.0,0.0,0.0,0.0,1.66,52.98,1.03,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.52,0.0,CALCITE,CARBONATE
0.0,0.0,0.0,0.0,0.0,52.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,CALCITE,CARBONATE
0.01,0.0,0.0,0.0,0.04,56.2,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0,CALCITE,CARBONATE
0.34,0.0,0.12,0.02,0.0,55.32,0.87,0.0,0.02,0.0,0.06,0.0,0.18,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,CALCITE,CARBONATE
4.28,0.98,0.55,0.0,2.23,45.47,1.17,0.46,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.18,0.0,CALCITE,CARBONATE
0.02,0.0,0.0,0.0,0.0,56.43,0.0,0.05,0.0,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,CALCITE,CARBONATE
0.21,0.02,0.0,0.0,0.37,53.75,0.73,0.16,0.03,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,CALCITE,CARBONATE
0.1,0.02,0.08,0.07,0.1,50.32,5.22,0.0,0.13,0.22,0.36,0.0,0.2,0.01,0.04,0.0,0.0,0.02,0.0,0.0,0.18,0.0,CALCITE,CARBONATE
0.05,0.02,0.01,0.07,11.92,11.96,16.57,2.48,0.15,4.97,0.32,0.0,0.11,0.0,0.04,0.0,0.0,0.53,0.0,0.3,0.18,0.0,CARBOCERNAITE,CARBONATE
0.07,0.0,0.04,0.01,0.51,22.05,18.49,0.45,0.15,1.47,0.04,0.0,2.84,0.06,0.07,0.0,0.0,0.0,0.0,0.2,0.18,0.0,CARBOCERNAITE,CARBONATE
0.03,0.14,0.02,0.17,7.8,11.86,15.74,2.27,0.03,5.25,0.18,0.0,3.14,0.15,0.05,0.0,0.0,0.0,0.0,0.19,0.02,0.0,CARBOCERNAITE,CARBONATE
0.06,0.21,0.09,0.26,0.7,21.75,15.33,3.54,0.87,1.14,0.45,0.0,1.66,0.07,0.07,0.0,0.0,0.06,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
0.23,0.34,0.12,0.11,0.11,25.64,14.34,0.36,0.87,1.04,0.44,0.0,4.79,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.18,0.0,CARBOCERNAITE,CARBONATE
9.81,0.22,0.56,0.26,0.18,21.23,1.91,0.18,0.54,0.5,0.01,0.0,2.64,0.07,0.07,0.0,0.0,0.0,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
7.02,1.3,0.76,0.74,0.21,19.88,0.11,0.21,0.75,2.9,0.29,0.0,3.9,0.21,0.05,0.0,0.0,0.07,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
4.28,0.9,0.94,0.74,0.74,26.01,19.3,0.32,2.3,3.0,0.44,0.0,28.4,0.21,0.07,0.0,0.0,0.03,0.0,0.4,0.18,0.0,CARBOCERNAITE,CARBONATE
0.01,0.02,0.0,0.0,14.28,24.46,8.55,9.39,1.93,6.8,0.25,0.0,0.23,0.29,0.2,0.0,0.0,0.14,0.0,0.19,0.01,0.0,CARBOCERNAITE,CARBONATE
0.14,0.03,0.01,0.18,0.16,20.35,0.0,0.0,0.16,0.15,0.32,0.0,0.7,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,CARBOCERNAITE,CARBONATE
0.51,0.08,0.51,0.09,34.48,19.59,1.89,2.2,0.13,2.03,0.05,0.0,0.4,0.06,0.05,0.0,0.0,0.21,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
0.51,0.42,0.06,0.26,3.22,17.8,20.2,0.7,0.87,1.0,0.45,0.0,3.22,0.19,0.08,0.0,0.0,0.53,0.0,0.01,0.02,0.0,CARBOCERNAITE,CARBONATE
1.71,0.58,0.34,0.41,2.43,20.42,19.91,0.58,1.33,1.64,0.45,0.0,11.27,0.2,0.08,0.0,0.0,0.37,0.0,0.13,0.07,0.0,CARBOCERNAITE,CARBONATE
0.04,0.09,0.02,0.13,9.66,11.91,16.11,2.36,0.08,5.12,0.24,0.0,1.77,0.08,0.05,0.0,0.0,0.24,0.0,0.24,0.09,0.0,CARBOCERNAITE,CARBONATE
0.5,0.08,0.5,0.09,34.18,19.49,2.08,2.2,0.13,2.07,0.05,0.0,0.4,0.06,0.05,0.0,0.0,0.21,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
0.07,0.0,0.04,0.01,1.31,22.19,17.91,0.97,0.25,1.78,0.05,0.0,2.69,0.07,0.08,0.0,0.0,0.01,0.0,0.2,0.17,0.0,CARBOCERNAITE,CARBONATE
0.09,0.08,0.01,0.18,3.5,16.64,6.87,0.99,0.1,2.38,0.26,0.0,1.77,0.09,0.02,0.0,0.0,0.0,0.0,0.08,0.11,0.0,CARBOCERNAITE,CARBONATE
0.32,0.27,0.04,0.16,7.48,20.37,15.71,4.05,1.28,3.24,0.37,0.0,2.07,0.23,0.13,0.0,0.0,0.38,0.0,0.08,0.01,0.0,CARBOCERNAITE,CARBONATE
0.61,0.1,0.51,0.1,33.93,19.59,1.86,2.17,0.14,2.04,0.05,0.0,0.46,0.06,0.05,0.0,0.0,0.21,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
2.01,0.36,0.57,0.24,26.57,19.66,1.48,1.74,0.27,2.23,0.11,0.0,1.21,0.09,0.05,0.0,0.0,0.18,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
0.17,0.26,0.08,0.26,1.31,20.8,16.5,2.86,0.87,1.11,0.45,0.0,2.04,0.1,0.07,0.0,0.0,0.17,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
0.06,0.15,0.07,0.2,4.25,18.65,15.72,3.2,0.64,2.35,0.41,0.0,1.17,0.05,0.06,0.0,0.0,0.21,0.0,0.1,0.06,0.0,CARBOCERNAITE,CARBONATE
0.07,0.08,0.06,0.11,0.58,21.93,17.26,1.66,0.43,1.34,0.2,0.0,2.38,0.06,0.07,0.0,0.0,0.02,0.0,0.13,0.11,0.0,CARBOCERNAITE,CARBONATE
0.76,0.33,0.23,0.34,0.71,22.46,15.99,3.0,1.11,1.45,0.45,0.0,6.12,0.09,0.07,0.0,0.0,0.06,0.0,0.08,0.04,0.0,CARBOCERNAITE,CARBONATE
0.13,0.09,0.02,0.1,10.41,12.97,17.2,2.17,0.27,4.28,0.34,0.0,0.65,0.03,0.05,0.0,0.0,0.53,0.0,0.25,0.15,0.0,CARBOCERNAITE,CARBONATE
0.16,0.29,0.11,0.17,0.34,24.12,14.73,1.6,0.87,1.08,0.44,0.0,3.57,0.03,0.04,0.0,0.0,0.02,0.0,0.01,0.11,0.0,CARBOCERNAITE,CARBONATE
8.06,0.24,0.48,0.23,0.17,22.03,4.18,0.21,0.6,0.6,0.09,0.0,3.03,0.06,0.06,0.0,0.0,0.0,0.0,0.01,0.04,0.0,CARBOCERNAITE,CARBONATE
0.4,0.33,0.05,0.21,5.35,16.37,19.31,1.14,0.69,1.97,0.42,0.0,2.46,0.14,0.07,0.0,0.0,0.53,0.0,0.08,0.06,0.0,CARBOCERNAITE,CARBONATE
3.07,0.57,0.33,0.42,0.18,20.15,0.05,0.09,0.41,1.32,0.31,0.0,2.06,0.11,0.02,0.0,0.0,0.03,0.0,0.0,0.11,0.0,CARBOCERNAITE,CARBONATE
0.06,0.09,0.02,0.02,11.33,24.71,9.75,7.51,1.71,5.6,0.29,0.0,1.18,0.23,0.16,0.0,0.0,0.11,0.0,0.15,0.05,0.0,CARBOCERNAITE,CARBONATE
0.09,0.08,0.01,0.18,3.46,16.68,6.8,0.98,0.1,2.35,0.26,0.0,1.75,0.09,0.02,0.0,0.0,0.0,0.0,0.08,0.11,0.0,CARBOCERNAITE,CARBONATE
0.53,0.34,0.13,0.11,0.11,25.5,13.95,0.35,0.86,1.02,0.43,0.0,4.72,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.17,0.0,CARBOCERNAITE,CARBONATE
8.34,0.2,0.55,0.23,5.59,20.97,1.91,0.5,0.48,0.74,0.02,0.0,2.29,0.07,0.07,0.0,0.0,0.03,0.0,0.01,0.01,0.0,CARBOCERNAITE,CARBONATE
0.03,0.11,0.04,0.12,8.17,23.24,11.6,6.76,1.45,4.25,0.34,0.0,0.87,0.19,0.14,0.0,0.0,0.1,0.0,0.11,0.01,0.0,CARBOCERNAITE,CARBONATE
0.06,0.13,0.07,0.16,0.62,21.87,16.58,2.32,0.58,1.27,0.29,0.0,2.13,0.07,0.07,0.0,0.0,0.04,0.0,0.09,0.08,0.0,CARBOCERNAITE,CARBONATE
0.52,0.11,0.06,0.05,13.25,24.12,7.93,8.72,1.84,6.51,0.25,0.0,0.5,0.28,0.19,0.0,0.0,0.13,0.0,0.18,0.01,0.0,CARBOCERNAITE,CARBONATE
0.02,0.11,0.01,0.13,9.57,15.3,13.78,4.21,0.55,5.67,0.2,0.0,2.35,0.19,0.09,0.0,0.0,0.04,0.0,0.19,0.01,0.0,CARBOCERNAITE,CARBONATE
6.62,0.2,0.38,0.23,2.67,18.17,6.43,0.86,0.37,2.05,0.07,0.0,2.8,0.1,0.06,0.0,0.0,0.0,0.0,0.07,0.01,0.0,CARBOCERNAITE,CARBONATE
0.14,0.21,0.07,0.06,6.2,25.13,11.85,4.24,1.32,3.51,0.36,0.0,2.83,0.12,0.1,0.0,0.0,0.06,0.0,0.09,0.11,0.0,CARBOCERNAITE,CARBONATE
0.26,0.28,0.04,0.21,5.61,14.71,17.88,1.52,0.43,3.21,0.31,0.0,3.18,0.17,0.07,0.0,0.0,0.25,0.0,0.1,0.02,0.0,CARBOCERNAITE,CARBONATE
0.05,0.03,0.01,0.07,11.76,11.96,16.54,2.47,0.15,4.98,0.31,0.0,0.23,0.01,0.05,0.0,0.0,0.51,0.0,0.3,0.17,0.0,CARBOCERNAITE,CARBONATE
0.43,0.36,0.05,0.22,4.94,18.84,18.39,2.05,1.03,1.9,0.42,0.0,2.76,0.21,0.1,0.0,0.0,0.47,0.0,0.04,0.01,0.0,CARBOCERNAITE,CARBONATE
0.38,0.32,0.04,0.19,6.01,19.48,17.26,2.9,1.14,2.47,0.4,0.0,2.46,0.22,0.11,0.0,0.0,0.43,0.0,0.06,0.01,0.0,CARBOCERNAITE,CARBONATE
3.27,0.6,0.37,0.35,0.37,21.05,10.03,0.34,0.43,2.13,0.15,0.0,3.33,0.13,0.06,0.0,0.0,0.03,0.0,0.11,0.1,0.0,CARBOCERNAITE,CARBONATE
0.3,0.26,0.04,0.15,7.79,20.55,15.39,4.29,1.31,3.4,0.37,0.0,1.98,0.23,0.13,0.0,0.0,0.37,0.0,0.08,0.01,0.0,CARBOCERNAITE,CARBONATE
0.22,0.03,0.07,0.04,0.52,22.19,18.52,0.45,0.22,1.52,0.05,0.0,3.73,0.07,0.07,0.0,0.0,0.0,0.0,0.21,0.18,0.0,CARBOCERNAITE,CARBONATE
5.94,1.14,0.83,0.74,0.42,22.29,7.65,0.25,1.36,2.94,0.35,0.0,13.53,0.21,0.06,0.0,0.0,0.06,0.0,0.16,0.08,0.0,CARBOCERNAITE,CARBONATE
2.04,0.38,0.22,0.33,0.17,20.22,0.03,0.06,0.32,0.91,0.31,0.0,1.58,0.09,0.01,0.0,0.0,0.02,0.0,0.0,0.13,0.0,CARBOCERNAITE,CARBONATE
0.05,0.08,0.03,0.13,8.6,14.86,16.2,2.79,0.36,3.84,0.36,0.0,0.57,0.02,0.05,0.0,0.0,0.39,0.0,0.21,0.13,0.0,CARBOCERNAITE,CARBONATE
3.58,0.76,0.79,0.62,0.7,25.36,19.17,0.34,1.94,2.75,0.37,0.0,24.18,0.19,0.07,0.0,0.0,0.03,0.0,0.37,0.18,0.0,CARBOCERNAITE,CARBONATE
0.02,0.07,0.03,0.0,0.88,31.22,22.2,0.24,0.07,0.11,0.01,0.0,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,DOLOMITE,CARBONATE
0.04,0.06,0.06,0.07,2.71,27.73,21.87,0.45,0.02,0.06,0.01,0.0,4.33,0.0,0.05,0.0,0.0,0.03,0.0,0.6,0.04,0.0,DOLOMITE,CARBONATE
0.03,0.0,0.0,0.04,3.93,29.87,18.31,0.7,0.03,0.09,0.04,0.0,0.17,0.0,0.03,0.0,0.0,0.01,0.0,0.19,0.18,0.0,DOLOMITE,CARBONATE
0.01,0.0,0.0,0.0,1.5,30.41,21.86,0.65,0.0,0.0,0.0,0.0,0.44,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,DOLOMITE,CARBONATE
0.03,0.0,0.0,0.01,7.05,27.54,16.62,0.75,0.01,0.05,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.2,0.01,0.0,DOLOMITE,CARBONATE
0.03,0.1,0.0,0.18,10.04,27.99,13.41,1.96,0.54,0.35,0.05,0.0,2.93,0.0,0.07,0.0,0.0,0.15,0.0,0.6,0.02,0.0,DOLOMITE,CARBONATE
0.08,0.07,0.0,0.01,0.65,30.06,21.2,0.2,0.02,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.01,0.0,DOLOMITE,CARBONATE
1.15,0.3,0.07,0.0,5.37,27.22,19.22,1.07,0.19,0.0,0.0,0.0,0.73,0.01,0.03,0.0,0.0,0.14,0.0,0.01,0.18,0.0,DOLOMITE,CARBONATE
0.05,0.0,0.02,0.0,0.37,30.04,21.55,0.24,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.0,DOLOMITE,CARBONATE
0.01,0.03,0.0,0.0,5.23,28.97,18.4,0.17,0.04,0.01,0.04,0.0,0.16,0.0,0.05,0.0,0.0,0.0,0.0,0.19,0.01,0.0,DOLOMITE,CARBONATE
0.04,0.03,0.04,0.01,6.19,26.5,18.36,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,7.52,0.0,DOLOMITE,CARBONATE
0.04,0.09,0.14,0.26,9.77,25.17,14.03,2.25,0.32,0.17,0.25,0.0,2.93,0.0,0.05,0.0,0.0,0.06,0.0,0.6,0.18,0.0,DOLOMITE,CARBONATE
0.14,0.05,0.0,0.0,1.22,28.75,22.47,0.33,0.13,0.0,0.03,0.0,0.39,0.04,0.03,0.0,0.0,0.0,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.03,0.02,0.08,0.0,1.2,30.1,21.25,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.18,0.0,DOLOMITE,CARBONATE
0.1,0.01,0.05,0.01,5.57,29.32,17.6,0.17,0.55,0.0,0.25,0.0,2.59,0.07,0.08,0.0,0.0,0.02,0.0,0.19,0.18,0.0,DOLOMITE,CARBONATE
0.85,0.06,0.1,0.07,1.12,28.85,23.62,0.32,0.06,0.03,0.03,0.0,0.16,0.06,0.08,0.0,0.0,0.0,0.0,0.19,0.18,0.0,DOLOMITE,CARBONATE
0.0,0.0,0.16,0.0,0.28,28.75,18.97,0.0,0.1,0.0,0.0,0.0,0.73,0.0,0.03,0.0,0.0,0.0,0.0,0.19,0.18,0.0,DOLOMITE,CARBONATE
0.26,0.08,0.0,0.01,5.63,26.44,19.27,0.16,0.05,0.03,0.01,0.0,0.34,0.04,0.07,0.0,0.0,0.02,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.0,0.0,0.01,0.02,0.14,29.98,18.13,0.23,0.06,0.03,0.01,0.0,0.39,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.01,0.0,DOLOMITE,CARBONATE
0.0,0.02,0.01,0.0,1.16,30.02,21.33,0.11,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.2,0.01,0.0,DOLOMITE,CARBONATE
0.22,0.03,0.17,0.0,1.82,30.94,18.55,0.62,0.09,0.01,0.03,0.0,3.47,0.0,0.03,0.0,0.0,0.0,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.08,0.01,0.55,0.07,0.42,31.5,18.8,0.75,0.0,0.06,0.06,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.52,0.0,DOLOMITE,CARBONATE
0.15,0.0,0.01,0.02,4.03,29.24,18.77,0.66,0.75,0.17,0.0,0.0,0.23,0.0,0.08,0.0,0.0,0.03,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.06,0.06,0.02,0.0,2.55,31.69,19.52,0.07,0.05,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.0,DOLOMITE,CARBONATE
0.12,0.07,0.01,0.0,4.29,28.33,19.12,0.48,0.04,0.03,0.01,0.0,0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.33,0.1,0.09,0.0,1.08,28.33,22.76,0.35,0.0,0.0,0.01,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.12,0.34,0.03,0.09,1.14,29.51,19.83,0.36,0.02,0.02,0.0,0.0,3.9,0.12,0.08,0.0,0.0,0.01,0.0,0.3,0.02,0.0,DOLOMITE,CARBONATE
0.36,0.09,0.03,0.07,0.0,33.42,20.84,0.0,1.9,1.49,0.25,0.0,3.95,0.27,0.03,0.0,0.0,0.02,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.02,0.03,0.0,0.0,2.04,27.88,19.86,0.67,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.01,0.0,0.2,7.52,0.0,DOLOMITE,CARBONATE
0.06,0.0,0.01,0.0,0.11,30.74,21.53,0.0,0.0,0.02,0.0,0.0,0.39,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.01,0.0,DOLOMITE,CARBONATE
0.0,0.05,0.02,0.21,1.42,29.06,20.62,0.2,0.04,0.06,0.0,0.0,0.51,0.0,0.01,0.0,0.0,0.0,0.0,0.2,0.18,0.0,DOLOMITE,CARBONATE
0.0,0.09,0.24,0.0,0.17,30.6,18.31,0.01,0.54,0.16,0.13,0.0,1.52,0.05,0.03,0.0,0.0,0.03,0.0,0.01,0.01,0.0,DOLOMITE,CARBONATE
0.1,0.0,0.0,0.0,4.1,28.78,16.6,2.67,0.05,0.05,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.01,0.02,0.1,0.0,1.5,30.04,19.23,0.25,0.04,0.04,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.18,0.0,DOLOMITE,CARBONATE
0.05,0.0,0.0,0.1,4.17,29.59,18.27,0.7,0.11,0.05,0.0,0.0,3.22,0.0,0.04,0.0,0.0,0.02,0.0,0.01,0.01,0.0,DOLOMITE,CARBONATE
0.01,0.01,0.0,0.07,4.66,28.07,20.3,0.62,0.01,0.02,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.0,DOLOMITE,CARBONATE
0.09,0.1,0.15,0.1,0.27,30.12,21.54,0.22,0.0,0.09,0.0,0.0,1.25,0.04,0.07,0.0,0.0,0.01,0.0,0.19,0.18,0.0,DOLOMITE,CARBONATE
0.0,0.0,0.05,0.0,1.13,29.91,19.85,0.0,0.0,0.0,0.11,0.0,0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.2,7.52,0.0,DOLOMITE,CARBONATE
0.18,0.21,0.06,0.18,3.63,29.12,21.7,0.6,0.0,0.02,0.0,0.0,1.2,0.01,0.07,0.0,0.0,0.03,0.0,0.6,0.01,0.0,DOLOMITE,CARBONATE
0.47,0.05,0.0,0.0,4.0,31.39,23.96,0.22,0.05,0.03,0.04,0.0,0.23,0.03,0.04,0.0,0.0,0.0,0.0,0.01,0.02,0.0,DOLOMITE,CARBONATE
1.5,0.09,0.07,0.06,6.92,26.46,17.52,1.35,0.0,0.03,0.0,0.0,0.53,0.06,0.03,0.0,0.0,0.06,0.0,0.6,0.01,0.0,DOLOMITE,CARBONATE
1.43,0.05,0.08,0.04,3.56,29.44,18.74,0.72,0.0,0.0,0.02,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.0,0.6,0.01,0.0,DOLOMITE,CARBONATE
0.14,0.0,0.12,0.0,1.42,30.54,19.03,0.37,0.03,0.02,0.0,0.0,0.22,0.0,0.02,0.0,0.0,0.01,0.0,0.19,0.02,0.0,DOLOMITE,CARBONATE
0.12,0.04,0.02,0.02,0.87,33.51,18.35,0.39,0.09,0.07,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.19,0.04,0.0,DOLOMITE,CARBONATE
0.03,0.03,0.01,0.0,8.65,26.4,16.35,1.52,0.31,0.02,0.0,0.0,0.17,0.0,0.01,0.0,0.0,0.06,0.0,0.19,0.01,0.0,DOLOMITE,CARBONATE
0.12,0.04,0.03,0.01,4.43,28.2,19.94,0.57,0.04,0.0,0.03,0.0,0.21,0.04,0.2,0.0,0.0,0.0,0.0,0.2,0.01,0.0,DOLOMITE,CARBONATE
1.06,0.21,0.52,0.0,5.31,28.94,18.41,0.31,0.18,0.18,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.06,0.0,0.6,0.01,0.0,DOLOMITE,CARBONATE
0.03,0.06,0.0,0.01,2.3,30.5,21.5,0.19,0.01,0.09,0.01,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.0,0.6,7.52,0.0,DOLOMITE,CARBONATE
0.3,0.0,0.09,0.0,5.75,26.52,19.04,1.2,0.87,0.0,0.0,0.0,0.18,0.21,0.07,0.0,0.0,0.06,0.0,2.36,0.18,0.0,DOLOMITE,CARBONATE
0.54,0.0,0.0,0.0,3.82,29.96,13.43,3.54,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.06,0.0,0.19,0.18,0.0,DOLOMITE,CARBONATE
3.24,0.02,0.13,0.07,4.41,11.89,0.36,1.07,4.15,27.03,2.88,0.0,1.2,0.64,0.08,0.0,0.0,0.53,0.0,3.06,0.18,0.0,GREGORYITE,CARBONATE
0.02,0.06,0.02,0.0,0.07,7.58,0.16,0.17,3.18,42.9,2.94,0.0,0.09,0.48,0.0,0.0,0.0,0.06,0.0,2.85,0.18,0.0,GREGORYITE,CARBONATE
0.81,0.0,0.04,0.01,0.07,7.84,0.13,0.18,3.09,42.64,2.95,0.0,0.11,0.49,0.07,0.0,0.0,0.06,0.0,0.24,0.01,0.0,GREGORYITE,CARBONATE
0.84,0.09,0.16,0.07,0.01,8.56,0.07,0.03,6.29,45.8,3.92,0.0,0.22,0.63,0.07,0.0,0.0,0.53,0.0,0.24,0.18,0.0,GREGORYITE,CARBONATE
0.7,0.06,0.03,0.07,0.1,7.77,0.05,0.09,5.67,46.87,3.94,0.0,0.17,0.62,0.05,0.0,0.0,0.39,0.0,2.85,0.02,0.0,GREGORYITE,CARBONATE
0.92,0.34,0.11,0.82,0.07,10.45,0.05,0.09,4.37,45.07,7.27,0.0,2.15,0.59,0.04,0.0,0.0,0.0,0.0,0.24,0.01,0.0,GREGORYITE,CARBONATE
0.7,0.0,0.07,0.01,0.04,11.46,0.06,0.1,4.32,40.97,9.57,0.0,0.09,0.53,0.03,0.0,0.0,0.39,0.0,2.85,0.18,0.0,GREGORYITE,CARBONATE
0.53,0.09,0.03,0.0,0.07,11.57,0.02,0.1,5.12,42.51,9.78,0.0,4.94,0.33,0.08,0.0,0.0,0.21,0.0,2.85,0.18,0.0,GREGORYITE,CARBONATE
0.19,0.0,0.12,0.07,0.2,11.43,0.07,0.06,5.4,42.53,10.29,0.0,0.86,0.31,0.05,0.0,0.0,0.39,0.0,2.85,0.02,0.0,GREGORYITE,CARBONATE
1.06,0.27,0.0,0.14,0.12,12.06,0.1,0.0,4.44,41.17,10.73,0.0,0.0,0.33,0.05,0.0,0.0,0.53,0.0,3.06,0.02,0.0,GREGORYITE,CARBONATE
0.36,0.27,0.0,0.07,0.11,12.58,0.03,0.12,4.95,42.07,10.82,0.0,0.22,0.37,0.0,0.0,0.0,0.39,0.0,3.06,0.18,0.0,GREGORYITE,CARBONATE
0.57,0.28,0.08,0.26,0.14,14.11,0.08,0.09,4.07,40.37,12.89,0.0,1.33,0.15,0.0,0.0,0.0,0.06,0.0,3.06,0.01,0.0,GREGORYITE,CARBONATE
0.98,0.34,0.17,0.18,0.1,14.77,0.05,0.06,3.76,41.0,13.28,0.0,0.1,0.21,0.04,0.0,0.0,0.0,0.0,3.06,0.02,0.0,GREGORYITE,CARBONATE
0.0,0.03,0.17,0.01,0.14,12.89,0.05,0.09,5.16,41.76,13.4,0.0,0.18,0.34,0.03,0.0,0.0,0.15,0.0,0.24,0.18,0.0,GREGORYITE,CARBONATE
0.8,0.56,0.25,0.0,3.96,5.58,1.5,0.84,3.34,47.23,2.94,0.0,3.22,1.15,0.05,0.0,0.0,0.53,0.0,0.24,0.18,0.0,GREGORYITE,CARBONATE
0.0,0.0,0.0,0.0,0.0,7.23,0.0,0.0,3.1,30.9,2.02,0.0,1.22,0.63,0.03,0.0,0.0,0.06,0.0,2.85,0.18,0.0,GREGORYITE,CARBONATE
0.8,0.56,0.25,0.02,3.87,5.69,1.47,0.82,3.36,47.18,3.04,0.0,3.2,1.14,0.05,0.0,0.0,0.52,0.0,0.24,0.18,0.0,GREGORYITE,CARBONATE
0.62,0.04,0.05,0.01,0.05,11.51,0.04,0.1,4.7,41.7,9.67,0.0,2.39,0.43,0.05,0.0,0.0,0.3,0.0,2.85,0.18,0.0,GREGORYITE,CARBONATE
0.14,0.13,0.1,0.03,0.13,12.77,0.04,0.1,5.08,41.88,12.37,0.0,0.2,0.35,0.02,0.0,0.0,0.24,0.0,1.37,0.18,0.0,GREGORYITE,CARBONATE
0.77,0.0,0.04,0.01,0.07,7.83,0.13,0.18,3.09,42.65,2.95,0.0,0.11,0.49,0.07,0.0,0.0,0.06,0.0,0.36,0.02,0.0,GREGORYITE,CARBONATE
0.02,0.06,0.02,0.0,0.07,7.57,0.16,0.17,3.18,42.58,2.92,0.0,0.12,0.48,0.0,0.0,0.0,0.06,0.0,2.85,0.18,0.0,GREGORYITE,CARBONATE
0.32,0.21,0.03,0.07,0.13,12.31,0.04,0.11,5.05,42.18,10.7,0.0,0.37,0.36,0.01,0.0,0.0,0.39,0.0,3.01,0.14,0.0,GREGORYITE,CARBONATE
0.17,0.0,0.12,0.06,0.19,11.56,0.07,0.06,5.38,42.46,10.57,0.0,0.8,0.31,0.05,0.0,0.0,0.37,0.0,2.61,0.03,0.0,GREGORYITE,CARBONATE
0.43,0.0,0.09,0.05,0.15,10.06,0.09,0.11,4.52,42.57,7.49,0.0,0.57,0.38,0.06,0.0,0.0,0.26,0.0,1.85,0.01,0.0,GREGORYITE,CARBONATE
